Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,June 2020,3,1555,6045,9399975,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,June 2020,3,1850,6621,12248850,Bengaluru,1419
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,June 2020,2,1248,6009,7499232,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,June 2020,3,1850,6432,11899200,Bengaluru,1398
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,June 2020,3,1850,6756,12498600,Bengaluru,1395
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,June 2020,3,1850,6648,12298800,Bengaluru,1429
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,June 2020,3,1850,6216,11499600,Bengaluru,1437
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,July 2020,3,1396,5999,8374604,Bengaluru,972
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,3,1375,5781,7948875,Bengaluru,1037
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1232,6047,7449904,Bengaluru,925
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,3,1358,5743,7798994,Bengaluru,1017
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,3,1375,6000,8250000,Bengaluru,1057
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,3,1366,5710,7799860,Bengaluru,1057
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1241,6285,7799685,Bengaluru,934
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,3,1368,6103,8348904,Bengaluru,1029
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1598,5193,8298414,Bengaluru,1245
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,July 2020,3,1865,6112,11398880,Bengaluru,1469
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,3,1368,5884,8049312,Bengaluru,1063
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,July 2020,3,1598,5287,8448626,Bengaluru,1148
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,July 2020,3,1865,6166,11499590,Bengaluru,1421
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,July 2020,3,1865,6032,11249680,Bengaluru,1451
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1000,4500,4500000,Bengaluru,740
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1000,3500,3500000,Bengaluru,950
Available,Available,Available,Available,Available,Available,Not Available,Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,July 2020,2,1000,4400,4400000,Bengaluru,740
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1933,6621,12798393,Bengaluru,1451
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1826,7612,13899512,Bengaluru,1346
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1749,7775,13598475,Bengaluru,1350
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,3,1520,6710,10199200,Bengaluru,1109
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1749,7204,12599796,Bengaluru,1340
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1826,6900,12599400,Bengaluru,1346
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1180,6694,7898920,Bengaluru,889
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1739,6843,11899977,Bengaluru,1346
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1739,7130,12399070,Bengaluru,1346
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1180,6483,7649940,Bengaluru,931
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,3,1520,6447,9799440,Bengaluru,1067
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,New,NaN,NaN,NaN,July 2020,2,1180,6101,7199180,Bengaluru,923
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,September 2020,3,1850,6918,12798300,Bengaluru,1443
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,July 2020,3,1933,7656,14799048,Bengaluru,1439
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,September 2020,3,1850,7135,13199750,Bengaluru,1421
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2,NaN,Resale,NaN,NaN,NaN,September 2020,2,1380,4710,6499800,Bengaluru,1150
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,December 2019,2,875,3400,2975000,Bengaluru,700
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,Resale,NaN,NaN,NaN,September 2020,3,1850,7027,12999950,Bengaluru,1431
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,September 2020,3,1850,7135,13199750,Bengaluru,1431
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,5th of 9,NaN,NaN,NaN,NaN,December 2019,2,950,4062,3858900,Bengaluru,760
Available,Available,Not Available,Available,Not Available,Not Available,Not Available,Available,Ready to move,3,Gr,NaN,NaN,NaN,NaN,May 2020,3,1792,9707,17394944,Bengaluru,1194
Not Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,March 2020,3,1230,4258,5237340,Bengaluru,0
Not Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,March 2020,1,590,3893,2296870,Bengaluru,0
Not Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,March 2020,2,835,4070,3398450,Bengaluru,0
Not Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,March 2020,2,875,4045,3539375,Bengaluru,0
Not Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,March 2020,2,975,3992,3892200,Bengaluru,0
Not Available,Not Available,Available,Available,Available,Available,Not Available,Available,Under Construction,3,Gr,NaN,NaN,NaN,NaN,May 2020,3,1603,5290,8479870,Bengaluru,1059
Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Under Construction,1,NaN,New,NaN,NaN,NaN,February 2020,1,610,5721,3489810,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,Gr,NaN,NaN,NaN,NaN,May 2020,2,1285,4673,6004805,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,Gr,NaN,NaN,NaN,NaN,May 2020,3,1527,4635,7077645,Bengaluru,0
Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,February 2020,3,1313,5299,6957587,Bengaluru,0
Available,Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,3,NaN,New,NaN,NaN,NaN,March 2020,3,1385,6852,9490020,Bengaluru,1031
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,4,1st of 4,NaN,NaN,NaN,NaN,December 2019,4,2650,7547,19999550,Bengaluru,0
Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,February 2020,3,1293,5169,6683517,Bengaluru,0
Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,February 2020,2,1079,5268,5684172,Bengaluru,0
Not Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,1st of 4,NaN,NaN,NaN,NaN,December 2019,2,920,4239,3899880,Bengaluru,720
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2,3rd of 4,NaN,NaN,NaN,NaN,August 2020,3,1220,3647,4449340,Bengaluru,1000
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2,NaN,NaN,1 rooms(study room),NaN,NaN,May 2020,2,1294,9273,11999262,Bengaluru,1200
Not Available,Not Available,Not Available,Not Available,Available,Available,Not Available,Available,Under Construction,2,NaN,New,NaN,NaN,NaN,February 2020,2,1077,5239,5642403,Bengaluru,0
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Under Construction,3,4th of 13,NaN,NaN,NaN,NaN,December 2020,3,1999,9004,17998996,Bengaluru,1750
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,3,1st of 5,NaN,NaN,NaN,NaN,December 2020,3,1600,8437,13499200,Bengaluru,1500
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 4,NaN,NaN,NaN,NaN,February 2020,2,797,3638,2899486,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,8th of 14,NaN,NaN,NaN,NaN,April 2020,2,1251,7678,9605178,Bengaluru,795
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3,NaN,New,NaN,NaN,NaN,September 2020,3,1717,6290,10799930,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,8th of 14,NaN,NaN,NaN,NaN,April 2020,2,1385,7638,10578630,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,4,NaN,Resale,NaN,NaN,NaN,September 2020,4,2070,7246,14999220,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,2,1st of 5,NaN,NaN,NaN,NaN,April 2020,2,1277,5238,6688926,Bengaluru,950
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2,Gr of 4,NaN,NaN,NaN,NaN,February 2020,2,731,5198,3799738,Bengaluru,560
Available,Available,Not Available,Available,Not Available,Available,Available,Not Available,Ready to move,4,3rd of 4,NaN,NaN,NaN,NaN,July 2020,4,3600,10277,36997200,Bengaluru,0
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Under Construction,3,6th of 12,NaN,NaN,NaN,NaN,March 2020,3,1650,6363,10498950,Bengaluru,1290
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2019,3,1172,5200,6094400,Bengaluru,879
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,3rd of 3,NaN,NaN,NaN,NaN,December 2019,2,759,5200,3946800,Bengaluru,570
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,2nd of 3,NaN,NaN,NaN,NaN,December 2019,2,797,5200,4144400,Bengaluru,598
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,3,4th of 4,NaN,NaN,NaN,NaN,May 2020,3,1220,3729,4549380,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 2,NaN,NaN,NaN,NaN,December 2019,2,797,3638,2899486,Bengaluru,0
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Ready to move,2,1st of 3,NaN,NaN,NaN,NaN,December 2019,2,732,5200,3806400,Bengaluru,549
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,August 2020,2,1300,4769,6199700,Bengaluru,1150
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2,4th of 5,NaN,NaN,NaN,NaN,July 2020,2,1200,4000,4800000,Bengaluru,1100
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 27,NaN,NaN,NaN,NaN,April 2020,2,1179,6276,7399404,Bengaluru,0
Not Available,Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,2,4th of 4,NaN,NaN,NaN,NaN,December 2019,2,1145,3000,3435000,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,5,3rd of 17,NaN,NaN,NaN,NaN,April 2020,4,3245,12727,41299115,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,3,1st of 27,NaN,NaN,NaN,NaN,April 2020,3,1693,6438,10899534,Bengaluru,0
Available,Available,Available,Not Available,Available,Available,Available,Not Available,Ready to move,3,7th of 10,NaN,NaN,NaN,NaN,December 2019,3,3350,17313,57998550,Bengaluru,2800
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2,1st of 29,NaN,NaN,NaN,NaN,April 2020,2,1074,5489,5895186,Bengaluru,0
Available,Available,Available,Available,Available,Available,Available,Not Available,Ready to move,2,2nd of 4,NaN,NaN,NaN,NaN,April 2020,3,1656,7004,11598624,Bengaluru,1250
Available,Not Available,Available,Available,Available,Available,Available,Not Available,Ready to move,3,4th of 4,NaN,NaN,NaN,NaN,December 2020,3,1530,5163,7899390,Bengaluru,0
