Power Backup,Lift,24 X 7 Security,Children's play area,Gymnasium,Landscaped Gardens,Car Parking,Club House,Status,Bathrooms,Floor,New/Resale,Additional Rooms,Balconies,Price Negotiable,posted_date,BHK,Area,Rate,Price,City,Carpet_area
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Under Construction,3.0,2nd of 4,,,,,November 2020,3,1017,4228,4299876,Coimbatore,1017
Not Available,Not Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,1.0,4th of 4,,,,,March 2020,1,608,4111,2499488,Coimbatore,608
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,1.0,,Resale,,,,December 2019,1,1150,3217,3699550,Coimbatore,1150
Available,Not Available,Not Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,2.0,2nd of 4,,,,,December 2020,2,1350,4074,5499900,Coimbatore,1350
Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Ready to move,2.0,,Resale,,,,November 2020,2,1250,3680,4600000,Coimbatore,1250
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3.0,1st of 7,,,,,March 2020,3,2750,13018,35799500,Coimbatore,2750
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2.0,,New,,,,March 2020,1,700,3285,2299500,Coimbatore,700
Available,Available,Available,Not Available,Not Available,Not Available,Available,Available,Ready to move,3.0,2nd of 4,,,,,March 2020,3,1410,4964,6999240,Coimbatore,1410
Not Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,,,New,,,,February 2020,3,1704,5238,8925552,Coimbatore,1704
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,,,,1.0,,November 2020,3,1726,4008,6917808,Coimbatore,1726
Available,Available,Not Available,Available,Not Available,Available,Not Available,Available,Under Construction,3.0,2nd of 5,,,,,September 2020,3,1636,4769,7802084,Coimbatore,1636
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,,,New,,,No,March 2020,2,853,3500,2985500,Coimbatore,853
Not Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,,,New,,,,November 2020,3,1704,5238,8925552,Coimbatore,1704
Available,Available,Available,Not Available,Not Available,Not Available,Available,Not Available,Ready to move,1.0,2nd of 4,,,,,December 2020,2,495,3030,1499850,Coimbatore,495
Available,Available,Available,Not Available,Available,Available,Not Available,Not Available,Ready to move,4.0,6th of 9,,,,,December 2020,4,3480,5400,18792000,Coimbatore,3480
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,,,New,,,,September 2020,2,1360,6144,8355840,Coimbatore,1360
Available,Available,Available,Available,Not Available,Available,Available,Available,Ready to move,2.0,1st of 4,,,,,October 2020,2,775,4516,3499900,Coimbatore,775
Available,Available,Available,Available,Not Available,Available,Available,Not Available,Ready to move,3.0,1st of 4,,,,,August 2020,3,1326,4223,5599698,Coimbatore,1326
Available,Available,Available,Available,Available,Not Available,Not Available,Available,Under Construction,2.0,3rd of 4,,,,,July 2020,2,1229,3600,4424400,Coimbatore,1229
Available,Available,Available,Not Available,Available,Not Available,Available,Available,Ready to move,3.0,3rd of 4,,,,,November 2020,3,1995,6265,12498675,Coimbatore,1995
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,2.0,,Resale,,,,December 2019,2,1845,3902,7199190,Coimbatore,1845
Available,Not Available,Not Available,Available,Available,Available,Not Available,Not Available,Ready to move,2.0,4th of 5,,,,,July 2020,2,1110,3603,3999330,Coimbatore,1110
Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,,Resale,,,,December 2019,1,1153,4336,4999408,Coimbatore,1153
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,Gr,,,,,May 2020,2,1112,5395,5999240,Coimbatore,1112
Available,Available,Available,Available,Available,Available,Available,Available,Under Construction,2.0,4th of 4,,,,,October 2020,2,995,5830,5800850,Coimbatore,995
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 4,,,,,August 2020,2,988,4301,4249388,Coimbatore,988
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2.0,,New,,,,August 2020,2,1043,3849,4014507,Coimbatore,1043
Available,Available,Available,Not Available,Available,Not Available,Available,Not Available,Ready to move,2.0,1st of 4,,,,,October 2020,2,830,4578,3799740,Coimbatore,830
Available,Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,,Resale,,,,March 2020,2,791,4551,3599841,Coimbatore,791
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2.0,,New,,,,August 2020,2,1050,4038,4239900,Coimbatore,1050
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,,,New,,,No,December 2020,2,888,3875,3441000,Coimbatore,888
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,,,New,,,No,December 2020,2,962,3950,3799900,Coimbatore,962
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,,,New,,,No,December 2020,1,617,3882,2395194,Coimbatore,617
Available,Available,Not Available,Not Available,Available,Not Available,Not Available,Not Available,Ready to move,3.0,,New,,,,August 2020,3,1565,3785,5923525,Coimbatore,1565
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,2.0,,New,,,,August 2020,2,1131,3834,4336254,Coimbatore,1131
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Ready to move,4.0,,New,,,,September 2020,4,3446,12710,43798660,Coimbatore,3446
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,1.0,,New,,,,September 2020,1,696,3965,2759640,Coimbatore,696
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,3.0,,New,,,,September 2020,3,1565,3782,5918830,Coimbatore,1565
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,1.0,,New,,,,August 2020,1,696,3951,2749896,Coimbatore,696
Not Available,Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Ready to move,3.0,,New,,,,September 2020,3,2870,11498,32999260,Coimbatore,2870
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,3.0,,New,,,,August 2020,3,1668,3770,6288360,Coimbatore,1668
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Under Construction,2.0,,New,,,,August 2020,2,1565,3769,5898485,Coimbatore,1565
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,New,,,,November 2020,2,1049,4708,4938692,Coimbatore,1049
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2.0,,New,,,,August 2020,2,1123,3824,4294352,Coimbatore,1123
Available,Available,Not Available,Available,Available,Not Available,Not Available,Not Available,Ready to move,2.0,,New,,,,August 2020,2,1008,3769,3799152,Coimbatore,1008
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,,New,,,,November 2020,2,940,4558,4284520,Coimbatore,940
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,,New,,,,November 2020,2,959,4708,4514972,Coimbatore,959
Not Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,,,New,,,,November 2020,3,1866,5734,10699644,Coimbatore,1866
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,1.0,,New,,,,November 2020,1,544,4688,2550272,Coimbatore,544
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,New,,,,November 2020,2,886,4558,4038388,Coimbatore,886
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,New,,,,November 2020,3,1208,4576,5527808,Coimbatore,1208
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,,New,,,,November 2020,2,932,4558,4248056,Coimbatore,932
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,New,,,,November 2020,2,1024,4558,4667392,Coimbatore,1024
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,,New,,,,November 2020,3,1275,4576,5834400,Coimbatore,1275
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,New,,,,November 2020,3,1287,4576,5889312,Coimbatore,1287
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,New,,,,November 2020,1,556,4683,2603748,Coimbatore,556
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,3.0,,New,,,,November 2020,2,950,4558,4330100,Coimbatore,950
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,New,,,,November 2020,3,1227,4576,5614752,Coimbatore,1227
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,New,,,,November 2020,3,1351,4507,6088957,Coimbatore,1351
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,,,New,,,No,March 2020,2,891,3625,3229875,Coimbatore,891
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,,New,,,,November 2020,3,1218,4576,5573568,Coimbatore,1218
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2.0,,New,,,,March 2020,1,900,3333,2999700,Coimbatore,900
Available,Available,Not Available,Available,Available,Not Available,Not Available,Available,Under Construction,2.0,,New,,,,March 2020,1,700,3285,2299500,Coimbatore,700
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,2.0,,New,,,,November 2020,2,888,4558,4047504,Coimbatore,888
Available,Available,Available,Available,Available,Available,Available,Available,Ready to move,,,New,,,,November 2020,3,1264,4576,5784064,Coimbatore,1264
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3.0,,New,,,,February 2020,3,1713,4500,7708500,Coimbatore,1713
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,,,New,,,No,March 2020,1,617,3500,2159500,Coimbatore,617
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,,,New,,,No,March 2020,1,594,3625,2153250,Coimbatore,594
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,,,New,,,No,March 2020,2,888,3625,3219000,Coimbatore,888
Not Available,Not Available,Not Available,Available,Available,Available,Not Available,Available,Under Construction,,,New,,,No,March 2020,2,962,3500,3367000,Coimbatore,962
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3.0,,New,,,,July 2020,3,1676,4500,7542000,Coimbatore,1676
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,3.0,,New,,,,July 2020,3,1704,4500,7668000,Coimbatore,1704
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,,,New,,,,September 2020,3,1921,6194,11898674,Coimbatore,1921
Available,Available,Available,Available,Available,Not Available,Available,Available,Ready to move,,,New,,,,September 2020,2,1387,6196,8593852,Coimbatore,1387
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,,,New,,,No,August 2020,2,1254,5600,7022400,Coimbatore,1254
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,,,New,,,No,August 2020,1,663,5600,3712800,Coimbatore,663
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,,,New,,,No,August 2020,1,667,5600,3735200,Coimbatore,667
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,,,New,,,No,August 2020,3,2016,5600,11289600,Coimbatore,2016
Available,Available,Available,Available,Available,Not Available,Available,Not Available,Under Construction,,,New,,,No,August 2020,1,664,5600,3718400,Coimbatore,664
